title,appln_auth,appln_nr,appln_kind,appln_filing_date,appln_filing_year,appln_nr_original,ipr_type
Prostate expanding catheter realizing visual locating,CN,201710560321,A ,2017-07-11 00:00:00,2017.0,201710560321,PI
Storage device of traditional Chinese medicine external application bag,CN,201921665551,U ,2019-10-08 00:00:00,2019.0,201921665551,UM
One kind of complex molecules of protein polypeptide and application thereof,CN,201180011706,A ,2011-03-01 00:00:00,2011.0,2011800117062,PI
Locator of bone traction steel needle,CN,201010011497,A ,2010-01-17 00:00:00,2010.0,2010100114979,PI
Acupuncture nursing device,CN,202022592017,U ,2020-11-10 00:00:00,2020.0,202022592017,UM
Cow mammary gland epithelial cell nutrient solution,CN,201310052541,A ,2013-02-18 00:00:00,2013.0,2013100525414,PI
Engraftable human neural stem cells,US,39829799,A ,1999-09-20 00:00:00,1999.0,09398297,PI
Immunochemotherapy pharmaceutical composition and preparation method therefor,CN,201910915738,A ,2019-09-26 00:00:00,2019.0,201910915738,PI
Fluorescence immunity analyzer,CN,202021566518,U ,2020-07-31 00:00:00,2020.0,202021566518,UM
"Hybridoma cells capable of secreting anti-plasmodial lactate dehydrogenase monoclonal antibody, monoclonal antibody and application of monoclonal antibody",CN,201410654485,A ,2014-11-17 00:00:00,2014.0,2014106544856,PI
REMOTE AFTERLOADING BRACHYTHERAPY APPARATUS USING LIQUID RADIOACTIVE ISOTOPE,WO,2017005125,W ,2017-05-17 00:00:00,2017.0,KR2017/005125,PI
CULTURE OF SMALL LIVER CELL,JP,13398596,A ,1996-05-28 00:00:00,1996.0,8133985,PI
Method for manufacturing transcranial high-voltage electricity burning animal model,CN,201510453449,A ,2015-07-29 00:00:00,2015.0,2015104534498,PI
INDUCTION OF MYELINATING OLIGODENDROCYTES IN HUMAN CORTICAL SPHEROIDS,CN,201980035030,A ,2019-04-16 00:00:00,2019.0,201980035030,PI
Capsule and tablet feeding mechanism,CN,201120181349,U ,2011-05-26 00:00:00,2011.0,2011201813491,UM
Prediction model and detection kit for early virological response in treatment of chronic hepatitis B by adopting interferons,CN,201610510362,A ,2016-07-02 00:00:00,2016.0,201610510362,PI
Preparation method and application of bamboo-willow bark anti-inflammatory activity extract,CN,201611103837,A ,2016-12-05 00:00:00,2016.0,201611103837,PI
USE OF MICRORNA MARKERS FOR DIAGNOSIS OF THYROID TUMORS AND A DIAGNOSTIC PANEL CONTAINING SUCH MARKERS.,WO,2014066057,W ,2014-11-14 00:00:00,2014.0,IB2014/066057,PI
Digestive endoscope robot and digestive endoscope,CN,201710323046,A ,2017-05-09 00:00:00,2017.0,201710323046,PI
KERATIN 17 AS A BIOMARKER FOR BLADDER CANCER,WO,2017045421,W ,2017-08-04 00:00:00,2017.0,US2017/045421,PI
Euphorbia esula total flavonoid extract as well as preparation method and antitumor activity application thereof,CN,201710704150,A ,2017-08-17 00:00:00,2017.0,201710704150,PI
Vertebra locating point measuring instrument,CN,201220700466,U ,2012-12-14 00:00:00,2012.0,2012207004669,UM
BIOLOGICAL INFORMATION-ACQUIRING SYSTEM AND CONTROL METHOD FOR BIOLOGICAL INFORMATION-ACQUIRING SYSTEMS,WO,2012063714,W ,2012-05-29 00:00:00,2012.0,JP2012/063714,PI
Compositions for Relieving Hangover,KR,20080114891,A ,2008-11-18 00:00:00,2008.0,1020080114891,PI
ELECTRODE LEAD THAT AVOIDS ELECTRODE ARRAY MIGRATION FROM THE COCHLEA,WO,2016042241,W ,2016-07-14 00:00:00,2016.0,US2016/042241,PI
Preparation method of bionic artificial nerve scaffold established by collagen,CN,201510045226,A ,2015-01-28 00:00:00,2015.0,2015100452268,PI
Primary hypertension relative gene and its detecting method and usage,CN,200480039838,A ,2004-01-07 00:00:00,2004.0,A2004800398386,PI
Portable equipment for measuring and/or monitoring the heart rate,US,46353003,A ,2003-06-18 00:00:00,2003.0,10463530,PI
Rotary urine cup storage and taking device with good protection performance for medical detection,CN,201810263451,A ,2018-03-28 00:00:00,2018.0,201810263451,PI
Hand-held ultrasonic and ultrasonic imaging equipment special for human pediatrics,CN,202110820240,A ,2021-07-20 00:00:00,2021.0,202110820240,PI
Sterilization device for laying hen breeding henhouse,CN,201920297418,U ,2019-03-08 00:00:00,2019.0,201920297418,UM
Auxiliary moving structure for orthopedic nursing,CN,202121729447,U ,2021-07-28 00:00:00,2021.0,202121729447,UM
SYNTHETIC PEPTIDE ANALOGS FOR THE TREATMENT OF CANCER,WO,0300040,W ,2003-02-27 00:00:00,2003.0,IN2003000040,PI
Vitis amurensis Rupr. tissue culture medium and Vitis amurensis Rupr. tissue culture method,CN,201610188089,A ,2016-03-29 00:00:00,2016.0,2016101880898,PI
Vaccine composition as well as preparation method and application thereof,CN,201410473510,A ,2014-09-17 00:00:00,2014.0,2014104735100,PI
Folding blood collection tube placing rack,CN,202021601804,U ,2020-08-05 00:00:00,2020.0,202021601804,UM
Chinese medicine nanoemulsion spraying agent for treating chronic eczema,CN,201110117970,A ,2011-05-09 00:00:00,2011.0,2011101179706,PI
Ultrasonic positioning type percutaneous nephrostomy minimally invasive expansion drainage kit,CN,201921014178,U ,2019-07-02 00:00:00,2019.0,201921014178,UM
Surgical robot and condition monitoring method thereof,CN,201310676213,A ,2013-12-11 00:00:00,2013.0,2013106762131,PI
"Antiserum I MDV (Mareks Disease Virus) gI protein monoclonal antibody, hybridoma cell strain secreting antibody and application of antibody",CN,201710343627,A ,2017-05-16 00:00:00,2017.0,201710343627,PI
Screening and identification of genetically engineered Bacillus thuringiensis YBT-881-L1 of overexpressed CodY protein,CN,201110040485,A ,2011-02-18 00:00:00,2011.0,2011100404853,PI
Use of hepcidin for preparing a medicament for treating disorders of iron homeostasis,EP,09004579,A ,2002-05-24 00:00:00,2002.0,09004579,PI
PURIFICATION OF FACTOR VIII SUBSPECIES,CA,3068121,A ,2018-06-22 00:00:00,2018.0,3068121,PI
Degradable stent for preventing and treating esophageal stenosis,CN,202110416365,A ,2021-04-19 00:00:00,2021.0,202110416365,PI
Real-time muscular tension measuring device,CN,202010063526,A ,2020-01-20 00:00:00,2020.0,202010063526,PI
Method and composition of regulating and controlling plasmacytoid dendritic cell I type interferon expression,CN,200910199478,A ,2009-11-27 00:00:00,2009.0,2009101994780,PI
Procaterol hydrochloride granules and preparation process thereof,CN,201410322494,A ,2014-07-05 00:00:00,2014.0,2014103224945,PI
IgM-rich human immunoglobulin preparation and preparation method thereof,CN,201510612033,A ,2015-09-23 00:00:00,2015.0,2015106120336,PI
Continuous reactor for cell culture,CN,201911091337,A ,2019-11-10 00:00:00,2019.0,201911091337,PI
Chinese herbal preparation for treating infantile pneumonia and preparation method thereof,CN,201410483777,A ,2014-09-20 00:00:00,2014.0,2014104837778,PI
Transfusion bottle cover,CN,200420041175,U ,2004-06-09 00:00:00,2004.0,U2004200411759,UM
High-frequency electroencephalogram high-speed acquisition system,CN,202121532073,U ,2021-07-06 00:00:00,2021.0,202121532073,UM
Connecting structure for rear bed board and lumbar part bed board of electric driving bed,CN,200720109075,U ,2007-05-11 00:00:00,2007.0,U2007201090759,UM
Connecting device used for additionally installing orthodontic part on orthodontic accessory,CN,202010269094,A ,2020-04-08 00:00:00,2020.0,202010269094,PI
Air pressure tourniquet,CN,202021904913,U ,2020-09-03 00:00:00,2020.0,202021904913,UM
Biomarker and application thereof,CN,202010974367,A ,2020-09-16 00:00:00,2020.0,202010974367,PI
"Anti-PD-1 and anti-VEGFA bifunctional antibody, pharmaceutical composition thereof and use thereof",AU,2019332708,A ,2019-08-30 00:00:00,2019.0,2019332708,PI
Fermentation production process of hyaluronic acid,CN,201811540445,A ,2018-12-17 00:00:00,2018.0,201811540445,PI
Cardiovascular nursing mobile operation table,CN,202022880247,U ,2020-12-02 00:00:00,2020.0,202022880247,UM
Motion monitoring X ray scanner,CN,201520507094,U ,2015-07-14 00:00:00,2015.0,2015205070941,UM
Health food with function of enhancing immunity of human body,CN,201410328765,A ,2014-07-11 00:00:00,2014.0,2014103287658,PI
Intelligent disinfection toothbrush holder,CN,202120101002,U ,2021-01-14 00:00:00,2021.0,202120101002,UM
Ilium intramedullary nail and sacroiliac fixation device,CN,201610297885,A ,2016-05-06 00:00:00,2016.0,201610297885,PI
Tenofovir disoproxil fumarate tablet and preparation method thereof,CN,201410324231,A ,2014-07-08 00:00:00,2014.0,2014103242318,PI
Method for targeted knockout of human SMYD3 gene by CRISPR-Cas9 and specific sgRNA thereof,CN,201810292612,A ,2018-04-04 00:00:00,2018.0,201810292612,PI
"Puncture structure for refrigerator sterilization module, sterilization module and sterilization structure",CN,202010549674,A ,2020-06-16 00:00:00,2020.0,202010549674,PI
Single cell whole genome libraries for methylation sequencing,AU,2018280131,A ,2018-06-05 00:00:00,2018.0,2018280131,PI
Nucleic acid enzyme surface protein of streptococcus suis 2-type and preparation method and application thereof,CN,200810115512,A ,2008-06-25 00:00:00,2008.0,2008101155127,PI
Infusion device fixator,CN,202020044341,U ,2020-01-09 00:00:00,2020.0,202020044341,UM
Suspended cell culture device,CN,201720660285,U ,2017-06-08 00:00:00,2017.0,201720660285,UM
Novel transfusion unit,CN,201120579679,U ,2011-12-23 00:00:00,2011.0,2011205796796,UM
Multifunctional medical treatment vehicle for gynaecology and obstetrics,CN,202021701583,U ,2020-08-16 00:00:00,2020.0,202021701583,UM
Method for detecting drug-resistant mutation sites of campylobacter jejuni carbostyril antibiotics,CN,201410003192,A ,2014-01-03 00:00:00,2014.0,2014100031921,PI
COMPOSITIONS FOR DYSPHAGIA ASSESSMENT,EP,13708838,A ,2013-03-13 00:00:00,2013.0,13708838,PI
Portable medicine box with medicine taking reminding function,CN,202021132445,U ,2020-06-17 00:00:00,2020.0,202021132445,UM
Diphenylmethyl compounds useful as muscarinic receptor antagonists,US,7665805,A ,2005-03-10 00:00:00,2005.0,11076658,PI
Reagent box for extracting nucleic acid according to magnetic bead - micropore plate method,CN,201120348292,U ,2011-09-16 00:00:00,2011.0,201120348292X,UM
Four-cavity two-capsule stomach tube traction and fixing frame,CN,201120062932,U ,2011-03-11 00:00:00,2011.0,2011200629320,UM
Ziyan tea wine and preparation method thereof,CN,202111463408,A ,2021-12-03 00:00:00,2021.0,202111463408,PI
Intelligent intramedullary nail system,CN,202010365879,A ,2020-04-30 00:00:00,2020.0,202010365879,PI
"CHO cell line, construction method, recombination protein expression system and application",CN,202010200374,A ,2020-03-20 00:00:00,2020.0,202010200374,PI
"Glioma diagnostic marker circ9:135881633/135883078, and applications thereof",CN,201711024869,A ,2017-10-27 00:00:00,2017.0,201711024869,PI
Time-based unobtrusive active eye interrogation,US,201213711453,A ,2012-12-11 00:00:00,2012.0,13711453,PI
Nano-drug applied to tumor immunotherapy and photothermal therapy and preparation method of nano-drug,CN,202010882085,A ,2020-08-28 00:00:00,2020.0,202010882085,PI
Household sauna barrel,CN,202121323194,U ,2021-06-15 00:00:00,2021.0,202121323194,UM
Woven patch for inguinal hernia repair,CN,201420289156,U ,2014-05-30 00:00:00,2014.0,2014202891561,UM
LIPOSOME AND MANUFACTURE THEREOF,JP,14354099,A ,1999-05-24 00:00:00,1999.0,11143540,PI
All-weather photocatalytic air purification system,CN,201310147690,A ,2013-04-25 00:00:00,2013.0,2013101476909,PI
X-ray digital imaging system,CN,201320116839,U ,2013-03-15 00:00:00,2013.0,2013201168392,UM
Device for measuring geometric shapes of teeth,CN,200910176268,A ,2008-05-23 00:00:00,2008.0,200910176268X,PI
Feeding mechanism for detecting harmful microorganisms in food,CN,202023252058,U ,2020-12-29 00:00:00,2020.0,202023252058,UM
Postoperative lumbar support device for general surgery nursing,CN,202121101525,U ,2021-05-21 00:00:00,2021.0,202121101525,UM
IRIS RECOGNITION DEVICE,KR,20160007638,A ,2016-01-21 00:00:00,2016.0,1020160007638,PI
Abalone cell culture medium and abalone cell culture method,CN,202010728588,A ,2020-07-24 00:00:00,2020.0,202010728588,PI
Brewing technique of cistanche-Chinese magnoliavine wine,CN,201710529746,A ,2017-07-02 00:00:00,2017.0,201710529746,PI
Hand imitation head massaging device,CN,201220073612,U ,2012-03-02 00:00:00,2012.0,201220073612X,UM
Oral waterway disinfection system capable of stably and alternately supplying water,CN,202120932659,U ,2021-04-30 00:00:00,2021.0,202120932659,UM
Pre-filling catheter flusher,CN,201420549734,U ,2014-09-24 00:00:00,2014.0,2014205497340,UM
New application of ginsenoside Rh2 in promoting drugs to penetrate in solid tumor,CN,201710949831,A ,2017-10-09 00:00:00,2017.0,201710949831,PI
"MICROFLUIDIC CHIP FOR EXTRACTING NUCLEIC ACIDS, DEVICE FOR EXTRACTING NUCLEIC ACIDS COMPRISING SAME, AND METHOD FOR EXTRACTING NUCLEIC ACIDS USING SAME",WO,2013000481,W ,2013-01-21 00:00:00,2013.0,KR2013/000481,PI
Left-right turnover mechanism of nursing bed and multifunctional electric turnover nursing bed,CN,202111078087,A ,2021-09-15 00:00:00,2021.0,202111078087,PI
SPECIMEN MEASURING INSTRUMENT,JP,19916892,A ,1992-07-02 00:00:00,1992.0,4199168,PI
Calcium generation instrument by use of magnetic therapy,CN,201710400662,A ,2017-05-31 00:00:00,2017.0,201710400662,PI
Intelligence degerming steam cleaner,CN,201820183731,U ,2018-02-01 00:00:00,2018.0,201820183731,UM
Preparation method of glucose oxidase electrode,CN,201810213151,A ,2018-03-15 00:00:00,2018.0,201810213151,PI
NOVEL ESTROGEN RECEPTOR LIGANDS AND METHODS I,CA,2433828,A ,2001-12-24 00:00:00,2001.0,002433828,PI
Hepatitis C inhibitors and uses thereof,CN,201610903761,A ,2011-12-16 00:00:00,2011.0,201610903761,PI
Oxygen inhalation device for emergency department,CN,202021443421,U ,2020-07-21 00:00:00,2020.0,202021443421,UM
Gynecological pelvic inflammatory disease rectal suppository and preparation method thereof,CN,201410419094,A ,2014-08-23 00:00:00,2014.0,2014104190946,PI
SIGNAL EXTRACTION FOR A TARGET NUCLEIC ACID SEQUENCE,WO,2016014715,W ,2016-12-15 00:00:00,2016.0,KR2016/014715,PI
MITOCHONDRIA-TARGETED INHIBITORS OF CYTOCHROME C PEROXIDASE FOR PROTECTION FROM APOPTOSIS,CA,2795416,A ,2012-11-13 00:00:00,2012.0,2795416,PI
Novel fixing and shaping device used after nasal plastic surgery,CN,202121557737,U ,2021-07-09 00:00:00,2021.0,202121557737,UM
Instrument capable of beautifying face and hands,CN,202010960184,A ,2020-09-14 00:00:00,2020.0,202010960184,PI
FLUORESCENCE-POLARIZATION IMMUNITY MEASURING METHOD,JP,20058097,A ,1997-07-25 00:00:00,1997.0,9200580,PI
PEN NEEDLE HUB INJECTION DEPTH OPTIMIZATION,CA,3053161,A ,2018-02-16 00:00:00,2018.0,3053161,PI
NOVEL CORYNEBACTERIUM GLUTAMICUM PROMOTER,WO,2008004739,W ,2008-08-14 00:00:00,2008.0,KR2008/004739,PI
Chloramphenicol universal monoclonal antibody hybridoma cell strain and application thereof,CN,201410510572,A ,2014-09-29 00:00:00,2014.0,2014105105724,PI
Automatic microorganism adding device for farm sewage treatment,CN,201822225472,U ,2018-12-28 00:00:00,2018.0,201822225472,UM
Microwave ablation tissue Young modulus real-time evaluation method and device based on reduced scattering coefficient,CN,201911229982,A ,2019-12-04 00:00:00,2019.0,201911229982,PI
BIORESPONSIVE HYDROGEL MATRIXES AND METHODS OF USE,WO,2019031971,W ,2019-05-13 00:00:00,2019.0,,PI
Construction and application of terminal transferase activity dynamic analysis method based on alternating-current impedance technology,CN,202010630154,A ,2020-06-22 00:00:00,2020.0,202010630154,PI
Doppler fetus-voice meter,CN,201821530834,U ,2018-09-18 00:00:00,2018.0,201821530834,UM
"SUBSTITUTED IMIDAZOLES, THEIR PREPARATION AND USE",EP,00918714,A ,2000-04-13 00:00:00,2000.0,00918714,PI
MODULATORS OF SEROTONIN RECEPTORS,EP,04794259,A ,2004-10-06 00:00:00,2004.0,04794259,PI
IMMUNOLOGIC METHOD OF HEPATITIS DETECTION,CN,91105699,A ,1991-08-19 00:00:00,1991.0,91105699,PI
Preparation of nanoscale crystal nucleus-containing resistant starch and regulation of human intestinal microorganisms,CN,201210388297,A ,2012-10-15 00:00:00,2012.0,2012103882974,PI
Collection needle for endoscopic specimens,CN,201810516457,A ,2018-05-25 00:00:00,2018.0,201810516457,PI
Device for traditional Chinese medicine packaging,CN,201922245338,U ,2019-12-14 00:00:00,2019.0,201922245338,UM
Method for recognizing target protein CD71 and application of DNA aptamer,CN,201811452037,A ,2018-11-30 00:00:00,2018.0,201811452037,PI
Sleeping cabin capable of monitoring physical signs of human bodies in real time,CN,201310719797,A ,2013-12-23 00:00:00,2013.0,2013107197976,PI
Use of two microRNA moleculars in lung cancer prognosis and medicine preparation,US,200913382686,A ,2009-07-09 00:00:00,2009.0,13382686,PI
Solid composition for preparing medical adhesive and medical adhesive prepared from solid composition,CN,202010725067,A ,2020-07-24 00:00:00,2020.0,202010725067,PI
Cannabis sativa SSR molecular marker and application thereof,CN,202110998238,A ,2021-08-27 00:00:00,2021.0,202110998238,PI
Double-balloon catheter for arterial thrombolysis,CN,202120218909,U ,2021-01-27 00:00:00,2021.0,202120218909,UM
Method for optimizing stability of aerobic granular sludge,CN,200910309565,A ,2009-11-12 00:00:00,2009.0,2009103095657,PI
Oxygen bag string bag can be accomodate to oxygen tube,CN,201520670035,U ,2015-08-31 00:00:00,2015.0,2015206700356,UM
Puncture guiding device,CN,202022952268,U ,2020-12-11 00:00:00,2020.0,202022952268,UM
- A use of Nogo-A related to differentiation regeneration or disease condition of muscle,KR,20140186373,A ,2014-12-22 00:00:00,2014.0,1020140186373,PI
