doi,source_id,title_paper,title_patent,y_pred
10.1007/s12010-014-1466-1,110291.0,High Cell Density Cultivation of Recombinant Escherichia coli Strains Expressing 2-O-Sulfotransferase and C5-Epimerase for the Production of Bioengineered Heparin,"PERSULFATED CHONDROITIN SULFURIC ACID, PRODUCTION THEREOF, AND ANTI-BLOOD COAGULATING AGENT CONTAINING THE SAME AS ACTIVE INGREDIENT",1
10.1016/j.foodchem.2013.05.149,24039.0,Enhanced production of cyclodextrin by optimization of reaction of cyclodextrin glycosyltransferase as well as synchronous use of isoamylase,Method for do novo biosynthesis of chondroitin sulfate,1
10.1002/arch.21693,19155.0,CoFly: A gene coexpression database for the fruit fly Drosophila melanogaster,Fermentation apparatus with pressure regulating function for biological fermentation,1
10.1093/oxfordjournals.jbchem.a021608,17581.0,Coexpression studies with endothelin receptor subtypes indicate the existence of intracellular cross-talk between ET(A) and ET(B) receptors,NEW ENDOTHELIN ANTAGONIST,1
10.1016/j.preteyeres.2022.101133,15090.0,Congenital aniridia beyond black eyes: From phenotype and novel genetic mechanisms to innovative therapeutic approaches,TREATMENT OF RETINAL DETACHMENT,1
10.4268/cjcmm20141503,22937.0,Research development of harmful substances and its harm of traditional Chinese medicine after sulfur fumigation,Hot-pack traditional Chinese medicine recipe for preventing and curing stomachache,1
10.1093/clinchem/31.9.1487,26786.0,Particle concentration fluorescence immunoassay: A new immunoassay technique for quantification of human immunoglobulins in serum,Fluorescence polarization immunoassay,1
10.1080/07328319908044662,40378.0,"A new, efficient exocyclic amine protection scheme for 2-aminoadenosine and derivatives for incorporation into oligonucleotides",OLIGONUCLEOTIDE-LIGAND CONJUGATES AND PROCESS FOR THEIR PREPARATION,1
10.1158/0008-5472.CAN-06-2105,29183.0,Aldose reductase regulates growth factor-induced cyclooxygenase-2 expression and prostaglandin E2 production in human colon cancer cells,"Structural-based inhibitors of the glutathione binding site in aldose reductase, methods of screening therefor and methods of use",1
10.1186/scrt213,19700201524.0,Pre-conditioned mesenchymal stem cells: A better way for cell-based therapy,Method for efficiently amplifying NK cells in vitro by factor method,1
10.1161/hs1101.098367,20618.0,Intravenous administration of human umbilical cord blood reduces behavioral deficits after stroke in rats,BONE MARROW TRANSPLANTATION FOR TREATMENT OF STROKE,1
10.1007/s00122-008-0825-0,19046.0,Genetic structure and diversity of cultivated soybean (Glycine max (L.) Merr.) landraces in China,Long-term wheat stem rust Ug99 resisting breeding method,1
10.1016/j.reactfunctpolym.2016.04.019,14240.0,Multifunctionality of self-assembled nanogels of curcumin-hyaluronic acid conjugates on inhibiting amyloid β-protein fibrillation and cytotoxicity,Polypeptide and polypeptide functional gold nanoparticle for inhibiting beta amyloid protein aggregation and preparation and application thereof,1
10.1021/ol202315m,26396.0,Short and efficient synthetic route to methyl α-trioxacarcinoside B and anomerically activated derivatives,SYNTHESIS OF ENONE INTERMEDIATE,1
10.3724/SP.J.1123.2015.04026,12894.0,Development of an automatic vacuum liquid chromatographic device and its application in the separation of the components from Schisandra chinensis (Turcz) Baill,Paeonia sect.paeonia plant seed oil and preparation method and application thereof,1
10.1158/0008-5472.CAN-20-3213,29183.0,Tet2 inactivation enhances the antitumor activity of tumor-infiltrating lymphocytes,Method for preparing tumor cell vaccine based on non-thermal plasma,1
10.1155/2019/9208949,19700175026.0,Vagus nerve stimulation attenuates acute skeletal muscle injury induced by ischemia-reperfusion in rats,Ear is along vagus nerve magnetic stimulation device,1
10.1001/archpsyc.62.12.1360,14207.0,Hippocampal myo-inositol and cognitive ability in adults with Down syndrome: An in vivo proton magnetic resonance spectroscopy study,Biomarkers of alzheimer's disease,1
10.1016/j.jmoldx.2012.03.004,15983.0,Classification of the four main types of lung cancer using a microRNA-based diagnostic assay,MiRNA expression signature in the classification of thyroid tumors,1
10.1186/1757-7241-21-71,19700166521.0,Flexible fixation of syndesmotic diastasis using the assembled bolt-tightrope system,Three-dimensional fracture reposition instrument,1
10.1097/MD.0000000000018567,18387.0,Epidemiological and clinical characteristics of 3327 cases of traffic trauma deaths in Beijing from 2008 to 2017: A retrospective analysis,Wristband for checking and classifying wounded personnel,1
10.3892/ijmm.13.1.193,14759.0,Molecular cloning and characterization of a novel human BTBD8 gene containing double BTB/POZ domains.,A NOVEL POLYPEPTIDE-HUMAN RIBOSOMAL PROTEIN S5-17 AND THE POLYNUCLEOTIDE ENCODING SAID POLYPEPTIDE,1
10.1002/mabi.202100077,14127.0,Nanoparticles Composed of PEGylated Alternating Copolymer-Combretastatin A4 Conjugate for Cancer Therapy,"Polyethyleneimine modified with acrylamide monomers, preparation method and application in gene delivery",1
10.1155/2017/4504612,21100241689.0,Adipose Tissue-Specialized Immunologic Features Might Be the Potential Therapeutic Target of Prospective Medicines for Obesity,Application of methyl ferulic acid in preparation of medicine for preventing and treating alcoholic liver disease,1
10.1095/biolreprod.103.025486,13703.0,Glutamine Synthesis in the Developing Porcine Placenta,Use of lactogenic and somatogenic hormones to enhance reproductive efficiency in mammals,1
10.4103/wjtcm.wjtcm_26_18,21100984218.0,Traditional Chinese medicine syndromes distribution in colorectal cancer and its association with Western Medicine Treatment and Clinical Laboratory Indicators,Method for identifying esophageal cancer susceptible gene KRAS polymorphism by virtue of TaqI,1
10.1016/j.bbrc.2019.12.128,16845.0,Ubiquitin-specific protease 14 promotes prostate cancer progression through deubiquitinating the transcriptional factor ATF2,Prognosis evaluation system for prostate cancer patient and application thereof,1
10.1016/j.biomaterials.2013.10.011,28200.0,Cancer stem cell therapy using doxorubicin conjugated to gold nanoparticles via hydrazone bonds,Application of Vandetanib to preparation of targeted EphB4 anti-tumor drug,1
10.1002/stem.2992,14272.0,Interaction Between Sympk and Oct4 Promotes Mouse Embryonic Stem Cell Proliferation,Application of telomere binding protein HP1BP3 in preparation of tumor cell regulator,1
10.1111/jphp.13009,23102.0,Relationship between MRGPRX2 and pethidine hydrochloride- or fentanyl citrate-induced LAD2 cell degranulation,Chinese and western medicine composition for treating salpingitis and preparation method thereof,1
10.1038/s41416-022-01938-9,28770.0,"Correction: Exploring transcriptional regulators Ref-1 and STAT3 as therapeutic targets in malignant peripheral nerve sheath tumours (British Journal of Cancer, (2021), 124, 9, (1566-1580), 10.1038/s41416-021-01270-8)",Methods of targeting APE1/REF-1 to inhibit hypoxia signaling genes,1
10.1016/j.bone.2017.11.019,29551.0,Ablation of Gsα signaling in osteoclast progenitor cells adversely affects skeletal bone maintenance,OSTEOCLAST-ASSOCIATED RECEPTOR,1
10.4161/org.27590,93180.0,Engineering of human hepatic tissue with functional vascular networks,Method for preparing chondrocytes,1
10.1111/j.1349-7006.2011.02170.x,29187.0,Mutational complex genotype of the hepatitis B virus X/precore regions as a novel predictive marker for hepatocellular carcinoma,"METHOD FOR ANALYZING THE RISK OF HEPATOMA ONSET FOR CHRONIC PATIENTS OF HEPATITIS TYPE B, AND METHOD OF PREDICTING SAME",1
10.1016/j.bmcl.2014.02.075,25788.0,Purine derivatives as potent Bruton's tyrosine kinase (BTK) inhibitors for autoimmune diseases,ARYL KETONE PYRROLO-TRIAZINE COMPOUNDS USEFUL AS KINASE INHIBITORS,1
10.1007/s00122-006-0463-3,19046.0,Characterization of terminal-repeat retrotransposon in miniature (TRIM) in Brassica relatives,Marker derived from complete sequencing of chloroplast genome of Cynanchum wilfordii and Cynanchum auriculatum primer set for discrimination of Cynanchum species and uses thereof,1
10.1002/(sici)1099-1387(199805)4:3<182::aid-psc144>3.0.co;2-s,25898.0,Presentation of antigenic peptides by products of the major histocompatibility complex,Method for producing dendritic cells,1
10.1159/000097503,21244.0,"Epigallocatechin-3-gallate inhibits secretion of TNF-α, IL-6 and IL-8 through the attenuation of ERK and NF-κB in HMC-1 cells",METHOD FOR INHIBITING MIGRATION OF MAST CELLS WITH PYEONG WEE-SAN EXTRACT OR ITS ACTIVE INGREDIENT,1
10.1007/s00253-010-2864-0,14957.0,"Recombinant antimicrobial peptide hPAB-β expressed in Pichia pastoris, a potential agent active against methicillin-resistant Staphylococcus aureus","Application of Gentiopicroside, Gent as a medicament for the treatment of neuropathic pain",1
10.1016/j.ymthe.2019.07.019,12455.0,Recombinant Adenovirus Expressing a Soluble Fusion Protein PD-1/CD137L Subverts the Suppression of CD8<sup>+</sup> T Cells in HCC,REPLICATION ONCOLYTIC ADENOVIRUS HAVING ACTIVATED IMMUNE CO-STIMULATORY SIGNAL PATHWAY AND BLOCKING IMMUNE CHECKPOINT AND APPLICATION THEREOF,1
10.1002/adhm.202000531,21100225611.0,TGase-Enhanced Microtissue Assembly in 3D-Printed-Template-Scaffold (3D-MAPS) for Large Tissue Defect Reparation,Method used for obtaining self-root stock seedling through tissue culture of apple dwarfing rootstock,1
10.1177/039139880502800609,14737.0,Development of microporous covered stents: Geometrical design of the luminal surface,"ARTIFICIAL CORNEA, AND METHOD FOR PRODUCING ARTIFICIAL CORNEA",1
10.13281/j.cnki.issn.1004-4469.2017.02.009,4100151704.0,The effect of corneal neovascularization on nerve regeneration in the injured cornea,Traditional Chinese medicine preparation for side effects on patient suffering from brain injury spasm after treatment with botulinum toxin,1
10.1039/c3tb21586e,21100229202.0,Se/Ru nanoparticles as inhibitors of metal-induced Aβ aggregation in Alzheimer's disease,"Selenium nano composite material capable of overcoming multi-drug-resistant bacterial infection, preparation method and application thereof",1
10.1371/journal.pcbi.1000648,4000151810.0,A multidimensional strategy to detect polypharmacological targets in the absence of structural and sequence homology,TETRAZOL DERIVATIVES AND THEIR USE FOR THE TREATMENT OF CARDIOVASCULAR DISEASES,1
10.1093/nar/gku1361,14204.0,Identification of RNA polymerase III-transcribed Alu loci by computational screening of RNA-Seq data,Determining protein function and interaction from genome analysis,1
10.1172/JCI109927,15870.0,Inheritance of immunoglobulin M rheumatoid-factor idiotypes,MUTATIONS IN WNT-FRIZZLED SIGNALING PATHWAYS ASSOCIATED WITH OSTEOARTHRITIS,1
10.3389/fonc.2021.676202,21100275443.0,"TP53-Activated lncRNA GHRLOS Regulates Cell Proliferation, Invasion, and Apoptosis of Non-Small Cell Lung Cancer by Modulating the miR-346/APC Axis","Osteosarcoma stem cell marker and application thereof, and kit",1
10.1039/c2np00088a,26371.0,"Triptolide: Structural modifications, structure-activity relationships, bioactivities, clinical development and mechanisms","7-OXO-PYRIDOPYRIMIDINE DERIVATIVES, PHARMACEUTICAL COMPOSITIONS AND USES THEREOF",1
10.1093/intimm/dxg068,21245.0,Expression and function of Toll-like receptors 2 and 4 in human keratinocytes,SKIN CANCER ASSOCIATED MICRORNAS,1
10.1016/S0076-6879(80)67052-9,14131.0,[50] Purification and Properties of Vitamin D Hydroxylases,Use of 1 alpha -hydroxylated-19-nor-vitamin D compounds to treat psoriasis,1
10.1039/c9mo00122k,21100889437.0,Analysis of the transcription factors and their regulatory roles during a step-by-step differentiation of induced pluripotent stem cells into hepatocyte-like cells,SEPARATION METHOD OF PANCREAS PRECURSOR CELL,1
10.3233/BME-141147,16287.0,Spherical operator classification for coronary artery extraction,Infrared ventricle and lumbar cistern drainage suspension bracket,1
10.1080/10426507.2017.1333508,25288.0,"Synthesis and herbicidal activity of novel 6-arylthio-3-methylthio-1H-pyrazolo[3,4-d]pyrimidin-4(5H)-ones",Fructus crataegi leaf and novel application of extract of fructus crataegi leaf,1
10.1002/mnfr.202101030,13239.0,Portulaca oleracea L. Extract Alleviated Type 2 Diabetes Via Modulating the Gut Microbiota and Serum Branched-Chain Amino Acid Metabolism,Apple polyphenol extracting method,1
10.1002/ptr.3487,16573.0,Proteomic analysis of protective effects of polysaccharides from Salvia miltiorrhiza against immunological liver injury in mice,Anti-diarrhea traditional Chinese medicine extract and application thereof,1
10.1016/0024-3205(86)90122-0,20473.0,Enzyme Linked Immunosorbent Assay (ELISA) for β-endorphin and its antibodies,Novel kappa receptor selective opioid peptides,1
10.1155/2022/8168988,19700175026.0,HNF4A Regulates the Proliferation and Tumor Formation of Cervical Cancer Cells through the Wnt/ β -Catenin Pathway,Small molecule modulators of epigenetic regulation and their therapeutic applications,1
10.1111/j.1365-2958.2010.07406.x,20298.0,The dawning of a 'Golden era' in lantibiotic bioengineering,ANTIMICROBIAL PEPTIDES AND BACTERIAL STRAINS THAT PRODUCE THEM,1
10.1007/s12253-014-9871-x,12646.0,Dysregulation of microRNA Expression in Human Cervical Preneoplastic and Neoplastic Lesions,Method of detecting pathogens and in particular human papilloma virus (HPV),1
10.15252/emmm.201505245,19600166310.0,H19 IncRNA alters stromal cell growth via IGF signaling in the endometrium of women with endometriosis,A QUANTITATIVE ALGORITHM FOR ENDOMETRIOSIS,1
10.1016/j.bmcl.2016.10.039,25788.0,Metabolism-based structure optimization: Discovery of a potent and orally available tyrosine kinase ALK inhibitor bearing the tetracyclic benzo[b]carbazolone core,"Compound with kinase inhibiting activity, and preparation method and purpose",1
